A1_FILIAL;A1_PESSOA;A1_NOME;A1_IDENT;A1_CLIENTE;A1_FORNEC;A1_VEND;A1_ETRANSP;A1_TPCGC;A1_CGC;A1_TIPO;A1_TIPORUR;A1_CEP;A1_END;A1_BAIRRO;A1_REGIAO;A1_MUN;A1_EST;A1_COD_MUN;A1_PAIS;A1_INSCR;A1_INSCRM;A1_GRPTRIB;A1_COMISS;A1_COMEMIS;A1_COMBX;A1_FONE;A1_CELULAR;A1_FAX;A1_EMAIL;A1_ENFE;A1_HPAGE;A1_FTP;A1_TABELA;A1_NREDUZ;A1_CONTATO;A1_RECPIS;A1_RECCOFI;A1_RECCSLL;A1_RAMOATV;A1_CREDITO;A1_LIMCRED;A1_ATIVO;A1_VENDE1;A1_VENDE2;A1_VENDE3;A1_COND;A1_CTADEB;A1_CTACRED;A1_SUFRAMA;A1_VENCIM;A1_COMCLI;A1_CODSIAF;A1_TRANSP;A1_SIMPLES;A1_REGESIM;A1_PERCATM;A1_ALEMISS;A1_ALBAIXA;A1_TVAR1;A1_TVAR2;A1_TVAR3;A1_TVAR4;A1_CALCSUF;A1_MENNOTA;A1_MENPAD1;A1_MENPAD2;A1_MENPAD3;A1_MENPAD4;A1_MENPAD5;A1_TPFRETE;A1_CODUSER;A1_DUPCRED;A1_UMOVME;A1_MSEXP;A1_UMOVINT;A1_UMOVID;A1_UMOVATV;A1_DTINCL;A1_IPDV;A1_IPDVINT;A1_IPDVID;A1_IPDVATV;A1_PFISICA;A1_ICSHOP;A1_ATVCSHP;A1_DTALTCS;A1_CSHOPID;A1_CSHPUTC;A1_PDVPAD;A1_IPDVCHV;A1_MSDT;A1_PERFCP;A1_CONTRIB;A1_OUTRMUN;A1_CODANTT;A1_RETISS;A1_TPNFSE;A1_GUID;A1_FLYID;A1_FLYUPD;A1_FLYDEL;A1_OBSERV
01;00055;USIDIL USINAGEM DIVINOPOLIS;;N;S;N;N;J;42.841.130/0001-05;;;35500000;AV AMAZONAS, 28;CATALAO;;DIVINOPOLIS;MG;22306;1058;;018051;;0;0;0;3212-1315;;;;;;;001;;PAULO;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20201204102832;0;;;;;;;;;;
01;00056;COFER COMERCIO DE FERRO LTDA;;N;S;N;N;J;18.290.304/0001-04;;;35501169;AV PARANA, 420;SAO JOSE;;DIVINOPOLIS;MG;22306;1058;2231529730059;;;0;0;0;37-3512-3000;;;;;;;001;COFER;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00057;CARRETINHO EXPRESS;;N;S;N;N;;;;;35500000;RUA SERRA CRISTAL,  274;VILA CRUZEIRO;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;3221-3789;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00058;DDL DISTRIBUIDORA DIVINOPOLIS LTDA;;S;S;N;N;J;86.476.553/0001-30;;;35500028;AV AMAZONAS, 372;CENTRO;;DIVINOPOLIS;MG;22306;1058;2238857090079;;;0;0;0;3221-7880;;;;;;;001;DDL PAPELARIA;SOLANGE;;;;;N;0;1;;;;12;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20230322085245;0;;;;;;;;;;
01;00059;DIMECOL PAPELARIA;;N;S;N;N;;;;;35500000;RUA RIO DE JANEIRO, 2540;IPIRANGA;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;3222-2292;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00060;DIVIACO FERRO E ACO LTDA;;N;S;N;N;J;00.390.878/0001-80;;;35501546;RUA GERALDO PAULA PEREIRA, 420;GERALDO PEREIRA;;DIVINOPOLIS;MG;22306;1058;2239132520043;;;0;0;0;37-3229-5500;;;;;;;001;;FERNANDA;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00061;EMERSOM ELETRICISTA;;N;S;N;N;;;;;;N/T;N/T;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;9944-2109;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00062;FARMACIA SANTA PAULINA;;N;S;N;N;;;;;35500000;AV PARANA;SAO JUDAS TADEU;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;3214-4739;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00063;FARMACIA PRONTOFARMA;;N;S;N;N;;;;;35500000;AV PARANA;SAO JUDAS TADEU;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;3212-1213;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00064;GALVONOPLASTIA MODERNA;;N;S;N;N;;;;;;N/T;N/T;;CONTAGEM;MG;18601;1058;;;;0;0;0;31-3333-0455;;;;;;;001;;NIRVANI;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00065;IDA - ANALISE DE DESENHO;;N;S;N;N;;;;;06253080;RUA ILIDIA LISSLI, 227;OSASCO;;SAO PAULO;SP;50308;1058;;;;0;0;0;11-3696-1330;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00066;JORDANI - ELETRISTA INDUSTRIAL;;N;S;N;N;;;;;;N/T;N/T;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;8818-8909;9951-7835;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00067;DISTRIBUIDORA DE MANGUEIRAS BRASIL LTDA - EPP;;N;S;N;N;J;25.914.060/0001-40;;;35501170;AV PARANA, 2371;SAO JUDAS TADEU;;DIVINOPOLIS;MG;22306;1058;223459136.00-92;;;0;0;0;3212-2059;;;;;;;001;;GILSON;;;;;N;0;1;;;;04;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20210507092230;0;;;;;;;;;;
01;00068;PROCESSO INDUSTRIAL FABR DE FILTROS E MANGAS LTDA;;S;S;N;N;J;78.579.869/0001-20;;;83321270;RUA ALUISIO DE AZEVEDO, 1139;VARGEM GRANDE;;CURITIBA;PR;06902;1058;1370220600;;;0;0;0;41-2105-3374;;;;;;;001;;REGINA;;;;;N;0;1;;;;04;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20220901140810;0;;;;;;;;;;
01;00069;TRANCID TRANSPORTE COLETIVO CIDADE DE DI;;N;S;N;N;J;17.273.715/0001-10;7;;35500278;RUA NS DAS GRACAS, 281;MANOEL VALINHAS;;DIVINOPOLIS;MG;22306;1058;ISENTO;;;0;0;0;37-3222-6788;9956-5841;;;;WWW.TRANCID.COM.BR;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00070;JOAO BATISTA FERREIRA;;N;S;N;N;F;230.755.626-53;;;35501506;ANEL ROD PRES TANCREDO NEVES, 13700;JD ACACIAS;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;;;;;;;GYW 7726;001;;HJL 1120;2;2;2;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;HJL1120 GYW 7726
01;00071;COPASA;;N;S;N;N;;;;;;NT;N/T;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00072;SUPERMERCADO PIC LTDA;;N;S;N;N;J;25.978.313/0001-40;;;35501269;RUA JOSE DE ALENCAR, 2525;BELA VISTA;;DIVINOPOLIS;MG;22306;1058;2236337410050;;;0;0;0;37-3212-2491;;;;;;;001;SUPER PIC;;;;;;N;0;1;;;;02;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20240129082951;0;;;;;;;;;;
01;00073;BORRACHAS BAHIA;;N;S;N;N;;;;;;NT;N/T;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00074;TECHMAX ROLAMENTOS E RETENTORES LTDA - ME;;S;S;N;N;J;12.295.288/0001-58;;;35500147;RUA CENTRALINA, 196;BOM PASTOR;;DIVINOPOLIS;MG;22306;1058;0016362540042;;;0;0;0;37-3222-4483;;;;FINANCEIRO@JOYSYSTEMS.COM.BR;;;001;COPAR;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00075;ROLAMENTOS TOTAL LTDA;;N;S;N;N;J;06.989.052/0001-19;;;35500030;RUA ESPIRITO SANTO, 506;CENTRO;;DIVINOPOLIS;MG;22306;1058;2233237210022;;;0;0;0;(37) 3215-1061;;;;;;;001;;;;;;;N;0;1;;;;12;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20230403100211;0;;;;;;;;;;
01;00076;RODRIGO CECILIO DO CARMO;;N;S;N;N;J;069.473.546-92;;;;RUA DIMAS GUIMARAES, 328;CENTRO;;NOVA SERRANA;MG;45208;1058;;;;0;0;0;;;;;;;HBN-5035;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;GXA-8541 HBN-5035
01;00077;ROBSON RIBEIRO DE CAMARGOS;;N;S;N;N;J;458.146.781-00;;;;R. JOSE PINTO AMARAL, 1375;N/T;;NOVA SERRANA;MG;45208;1058;;;;0;0;0;;;;;;;OQI-0245 -  GXS-9679;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;GXA-7134 GXA 8521 GXS-9679 HBN-5035
01;00079;OSCALINO JESUS CARVALHO;;N;S;N;N;J;254.205.696-04;;;;RUA DIMAS GUIMARAES, 328;CENTRO;;NOVA SERRANA;MG;45208;1058;;;;0;0;0;;;;;;;HBN 5035;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;GXA-8541 HBN 5035 HJL-1120
01;00080;GLEISSON AZEVEDO;;N;S;N;N;;;;;;N/T;N/T;;NOVA SERRANA;MG;45208;1058;;;;0;0;0;;;;;;;GVU-5586;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;GUS-9929 GVU-5586
01;00081;POSTO DE COMBUSTIVEIS DIVESOS;;N;S;N;N;;;;;;N/T;N/T;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00083;JOSE ARCANJO A. VELOSO;;N;S;N;N;;;;;;N/T;N/T;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;CPD-0903
01;00084;PRINT LAISER;;N;S;N;N;;;;;;RUA PERNAMBUCO 214;N/T;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;3215-4304;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00086;CLP-EQUIPAMENTO DE SEGURANCA;;N;S;N;N;;;;;;AV.JK;BOM PASTOR;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;3222-1119;;;;;;;001;;CLAUDIO;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00087;PLASTICO IND. COM. ARTEF. PLASTICOS LTDA;;N;S;N;N;J;05.853.069/0001-81;;;35502021;RUA MARJORI REZENDE ASSIS, 41;LP PEREIRA;;DIVINOPOLIS;MG;22306;1058;2232502100039;;;0;0;0;37-3222-5252;;;;NFE@PLASTICOMG.COM.BR;;;001;PLASTICO;GILSON;;;;;N;0;1;;;;01;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20240605132251;0;;;;;;;;;;
01;00088;UNIVERSO DOS PARAFUSOS LTDA;;N;S;N;N;J;21.333.927/0001-13;;;35500008;RUA PERNAMBUCO, 1407;CENTRO;;DIVINOPOLIS;MG;22306;1058;223.463.829-0036;;;0;0;0;37-3222-9494;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00089;DEPOSITO DECA;;N;S;N;N;;;;;;AV.PARANA;SAO JUDAS TADEU;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;;;;;;;;001;;DENILSON;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00090;TELEMIG CELULAR;;N;S;N;N;;;;;;RUA RIO DE JANEIRO;CENTRO;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00091;GOVERNO FEREDERAL ESTADUAL E MUNICIPAL;;N;S;N;N;;;;;;N/T;CENTRO;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00092;DISTRIBUIDORA MONTE SINAI;;N;S;N;N;J;07.000.075/0001-11;7;;35501215;RUA TUITI,254;CATALAO;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;32159436;;;;;;;001;;;;;;000031;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00093;CASA DAS CORREIAS E BORRACHAS DIVINOPOLIS LTDA EPP;;N;S;N;N;J;02.377.167/0004-44;;;35500008;RUA PERNAMBUCO, 1092;CENTRO;;DIVINOPOLIS;MG;22306;1058;2237324320270;;;0;0;0;37-3221-0050;32120050;;;FINANCEIRO@CASADASCORREIASEBORRACHAS.COM.BR;;;001;;;;;;;N;0;1;;;;12;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20230403103045;0;1;;;;;;;;;
01;00094;TOTVS S.A.;;N;S;N;N;J;53.113.791/0012-85;;;30494170;AVENIDA RAJA GABAGLIA, 2664 SALA 201 A 207;ESTORIL;;BELO HORIZONTE;MG;06200;1058;;;;0;0;0;31-4003-0015;;;;FISCAL@TOTVS.COM.BR;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00095;SABER INFORMATICA;;N;S;N;N;;;;;35500000;RUA MINAS GERAIS, 1280;CENTRO;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;32220857;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;32212223
01;00097;CORREIOS -EMPI BRAS CORREIOS E TELEGRAFO;;N;S;N;N;J;34.028.316/1993-50;;;;RUA CORONEL ARISTILIANO RAMOS, 158;CENTRO;;GASPAR;SC;05902;1058;250254700;;;0;0;0;20908881;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20230411100803;0;1;;;;;;;;;
01;00098;DEPOSITOS DE GASES DIVERSOS;;N;S;N;N;;;;;;N/T;N/T;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00099;BYTE - INFORMATICA;;N;S;N;N;J;;;;35501001;RUA ENGENHEIRO BENJAMIM DE OLIVEIRA,241;ESPLANADA;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;;;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00100;SAMCOLA LTDA -  COLA VEGETAL;;N;S;N;N;;;;;;RUA GERSON SILVA, 129;SAO GERALDO;;SANTO ANTONIO DO MONTE;MG;60405;1058;;;;0;0;0;37-3281-5913;37-9984-1282;;;;;;001;;ERNANDO JOSE FERREIRA;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00101;TECNO - LUBRIFICANTES (OLEOS E GRAXAS);;N;S;N;N;;;;;;RUA PADRE JOAO PIO, 35;SAO FRANCISCO;;BELO HORIZONTE;MG;06200;1058;;;;0;0;0;31-3492-5925;31-8212-0511;;;;;;001;;EDER MIRANDA;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00102;NORQUIMA - COLA PARA DUBLAGEM;;N;S;N;N;;;;;;RUA MOISES VALEZIM, 341;CALDEIRA;;INDAIATUBA;SP;20509;1058;;;;0;0;0;19-3885-6608;;;;;;;001;;SALETE MARIA PIAZENTIN;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00103;EUROAMERICAN DO BRASIL IND E COM LTDA;;N;S;N;N;J;01.245.930/0003-30;;;06618000;AV ANTONIO BARDELLA, 598;JD SAO LUIZ;;JANDIRA;SP;25003;1058;398084042111;;;0;0;0;11-4619-8400;31-9193-2116;;;;;;001;;LUIZ EUSTAQUIO;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00104;PAROPAS - ESPUMA EM GERAL;;N;S;N;N;;;;;;RUA LUIZ BIGONHA, 500;LOURICAL;;UBA;MG;69901;1058;;;;0;0;0;32-3539-3444;32-9194-0613;;;;;;001;;RAMOS;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00105;CASA DAS AGULHAS;;N;S;N;N;;;;;;RUA DA GRACA, 701;BOM RETIRO;;SAO PAULO;SP;50308;1058;;;;0;0;0;11-3337-8733;11-8315-2929;;;;;;001;;MILTON CAMARGO;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00106;COFACO FABRICADORA DE CORREIAS EIRELI;;S;S;N;N;J;56.720.543/0001-38;;;13450041;AV DE CILLO, 432;CENTRO;;SANTA BARBARA DOESTE;SP;45803;1058;606001556114;;;0;0;0;(19)3026-8888;;;;VENDAS@COFACO.COM.BR;;;001;;CASSIO;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;EMBORRACHAMENTO DE CILINDROS E ACESSÓRIOS DE BORRACHA
01;00107;BARDAHL - PROMAX PROD.MAXIMOS S/A IND.E;;S;S;N;N;J;61.531.620/0017-09;;;07776225;RUA PROMAX ,01;CAJAMAR;;SAO PAULO;SP;50308;1058;241002923119;;;0;0;0;11-4898-8600;(19)8118-5220;;;;;;001;;VITORINO;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180628074637;0;1;;;;;;;;;lUBRIFICANTES - ÓLEO PARA AGULHAS
01;00108;LEONEL SERQUIARIA;;N;S;N;N;J;;;;;R: CARIJOS,926;JARDIM SAO FRANCISCO;;SANTA BARBARA DO OESTE;SP;45803;1058;;;;0;0;0;(19)34552020;;;;;;;001;;LEANDRO;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;CROMAGEM
01;00109;METRATEX - FITAS METRADAS E INSTRUMENTOS;;N;S;N;N;J;07.289.240/0001-05;;;04085002;AV DOS IMARES, 969;INDIANAPOLIS;;SAO PAULO;SP;50308;1058;117032018111;;;0;0;0;(11) 5542-2775;;;;;;;001;;NADIA;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;FITAS METRADAS E INSTRUMENTOS
01;00110;MACEA;;N;S;N;N;J;;;;;N/T;N/T;;N/T;SP;50308;1058;;;;0;0;0;(11)6163-0660;;;;;;;001;;PAULO MACEA / ANDREIA;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00111;OMATEX IND E COM MAQ TEXTEIS LTDA;;S;S;N;N;J;74.632.720/0001-06;;;13460000;RUA DARCY CARRION, 64;PARK INDUSTRIAL HARMONIA;;NOVA ODESSA;SP;33403;1058;165129203116;;;0;0;0;(19)3406-7127;9782-3512;;;;;;001;OMATEX;OLIDIO (DIRETOR);;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00112;RESISTIMIG - RESISTENCIAS;;N;S;N;N;;;;;;N/T;N/T;;BELO HORIZONTE;MG;06200;1058;;;;0;0;0;(31)3444-1265;;;;;;;001;;ROGERIO;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00113;S E S COMERCIAL - AGULHAS;;N;S;N;N;;;;;;N/T;N/T;;N/T;SP;50308;1058;;;;0;0;0;(11)3333-0933;9944-3394;;;;;;001;;HERMES - PAULA;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00114;VINGI TEXTIL - TECIDOS;;N;S;N;N;;;;;;R:GUILHERME MILLER,250;JD. SAO ROQUE;;SUMARE;SP;52403;1058;;;;0;0;0;(19)3873-9511;9742-7832;;;;;;001;;JOSE (VENDEDOR);;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00115;WUPPERTAL POLITROK INDUSTRIA E COMERCIO LTDA EPP;;S;S;N;N;J;67.038.505/0001-16;;;08597560;RUA GALVAO, 357;QUINTA DA BOA VISTA;;ITAQUAQUECETUBA;SP;23107;1058;379143748110;;;0;0;0;(11)4640-1500;9217-2529;;;;;;001;;;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20181108075048;0;1;;;;;;;;;
01;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;;S;S;N;N;J;03.681.757/0001-86;;;79613003;RUA JOSE SCARANCE, 888;DIST IND II;;TRES LAGOAS;MS;08305;1058;283131004;;;0;0;0;67-2105-8100;;;;;;;001;AVANTI;;;;;;N;0;1;;;;01;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20250123121229;0;;;;;;;;;;
01;00117;CARTEL;;N;S;N;N;;;;;;AV.DONA COTA,342;CENTRO;;ITAUNA;MG;33808;1058;;;;0;0;0;(37)3242-1077;9122-3974;;(37)3242-1201;;;;001;;PAULINO V. NOGUEIRA;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00118;PALMITEC - PRODUTOS EM EVA;;N;S;N;N;;;;;;R:FELICIO DOS SANTOS,42;SANTA TEREZINHA;;BELO HORIZONTE;MG;06200;1058;;;;0;0;0;(31)3476-2525;9994-3282;;;;;;001;;MARIO PALHARES;;;;;N;0;1;;;;;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00119;NS IMPORTACAO E COMERCIO LTDA;;N;S;N;N;J;83.951.236/0001-30;;;89030000;RUA SAO PAULO, 3275;ITOUPAVA SECA;;BLUMENAU;SC;02404;1058;250733960;;;0;0;0;047-3321-4333;;;;FATURAMENTO.TEXTIL@NS.COM.BR;;;001;;;;;;;N;0;1;;;;06;;;;;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20240806082031;0;;;;;;;;;;
