F1_FILIAL;F1_TIPO;F1_FORMUL;F1_DOC;F1_SERIE;F1_PESSOA;F1_NOMPES;F1_EMISSAO;F1_COND;F1_EST;F1_DESPESA;F1_VALDESC;F1_BASEICM;F1_VALICM;F1_CONTSOC;F1_BASEIPI;F1_VALIPI;F1_VALMERC;F1_VALBRUT;F1_BASEDUP;F1_BRICMS;F1_ICMSRET;F1_IRRF;F1_INSS;F1_ISS;F1_ESPECIE;F1_BASIMP1;F1_BASIMP2;F1_BASIMP3;F1_BASIMP4;F1_BASIMP5;F1_BASIMP6;F1_VALIMP1;F1_VALIMP2;F1_VALIMP3;F1_VALIMP4;F1_VALIMP5;F1_VALIMP6;F1_QTDVOL;F1_ESPVOL;F1_MARCA;F1_PESBRUT;F1_PESLIQ;F1_DTDIGIT;F1_DTEXP;F1_FRETE;F1_TPFRETE;F1_NSU;F1_DTNSU;F1_HORNSU;F1_BASEIRR;F1_BASEINS;F1_BASEISS;F1_VALPIS;F1_BASEPIS;F1_VALCOF;F1_BASECOF;F1_VALCSLL;F1_BASECSL;F1_FIMP;F1_STATUS;F1_TRANSP;F1_SEQUEN;F1_LANPAD;F1_NUMOS;F1_NFELETR;F1_EMINFE;F1_HORNFE;F1_CREDNFE;F1_CODNFE;F1_OK;F1_ORIGLAN;F1_VALICSN;F1_BASICSN;F1_CHVNFE;F1_EVENFLG;F1_IDCCE;F1_NUMVOL;F1_HORA;F1_DAUTNFE;F1_HAUTNFE;F1_ESTDEST;F1_DUPCRED;F1_VTRANS;F1_VAFRMM;F1_INTERM;F1_CNPJAE;F1_UFTERC;F1_DTENTR;F1_HRENTR;F1_HREMIS;F1_FILORIG;F1_OUTDESP;F1_REFNFE;F1_VOUCHER;F1_FORMAPG;F1_OPERPG;F1_BANDCA;F1_TES;F1_SEGURO;F1_IMPARQ;F1_RECOPI;F1_UFREF;F1_AAMMREF;F1_CGCREF;F1_IEREF;F1_MODREF;F1_SERIERE;F1_NFREF;F1_MENNOTA
01;1;2;000023919;2;00132;KTR GROUP IMPORTACAO E EXPORTACAO LTDA;17/04/24;04;SC;0;0;0;0;0;0;0;6566.4;6566.4;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;16;CAIXAS;HUAQING;610.342;576;18/04/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00044;;;;;/  /;;0;342240102664311;;;0;0;42240407428876000344550020000239191011234877;;;;08:28;/  /;;MG;2;;0;;;;/  /;00:00;08:27:22;0101;0;;0;;;;;0;T;;;18/04/24;;;04;;;POR CONTA E ORDEM DE RHEMA IND E IMP TEXTIL
01;3;2;000001078;1;00036;NOVA SERRANA COUROS LTDA.;17/04/24;04;MG;0;0;0;0;0;0;0;71.07;71.07;71.07;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;15:16;/  /;;MG;2;;0;;;;/  /;00:00;15:16:05;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;
01;3;2;000001079;1;00036;NOVA SERRANA COUROS LTDA.;17/04/24;04;MG;0;0;0;0;0;0;0;562.12;562.12;562.12;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;15:17;/  /;;MG;2;;0;;;;/  /;00:00;15:16:45;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;
01;3;2;000001080;1;00036;NOVA SERRANA COUROS LTDA.;17/04/24;04;MG;0;0;0;0;0;0;0;77.51;77.51;77.51;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;15:19;/  /;;MG;2;;0;;;;/  /;00:00;15:18:31;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;
01;3;2;000001081;1;00036;NOVA SERRANA COUROS LTDA.;17/04/24;04;MG;0;0;0;0;0;0;0;17.11;17.11;17.11;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;15:19;/  /;;MG;2;;0;;;;/  /;00:00;15:19:12;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;
01;4;2;000006959;1;C00052;DITA DUBLAGENS E COMPONENTES PARA CALCADOS EIRELI;17/04/24;13;MG;0;0;0;0;0;0;0;22892.47;22892.47;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;67;CAIXAS;;2477.439;2312.371;18/04/24;/  /;0;2;;/  /;;0;0;0;0;-22892.47;0;-22892.47;0;0;;;00381;;;;;/  /;;0;131245917952855;;;0;0;31240409351591000116550010000069591065572824;;;;08:26;/  /;;MG;2;;0;;;;/  /;00:00;08:26:05;0101;0;;0;;;;;0;T;;;18/04/24;;;04;;;NOTA DE COBERTURA REF A NF 263.198 AVANTI
01;4;2;000000002;3;C00105;RHEMA IMPORTACOES E TEXTIL LTDA;17/04/24;13;SP;0;0;0;0;0;0;0;6566.4;6566.4;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;16;VOLUMES;;610.34;576;18/04/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;135240804313620;;;0;0;35240448182115000170550030000000021026900600;;;;08:16;/  /;;MG;2;;0;;;;/  /;00:00;08:15:53;0101;0;;0;;;;;0;T;;;18/04/24;;;04;;;NOTA DE COBERTURA REF A NF 23.919 DA KTRGROUP
01;4;2;000102256;1;00036;NOVA SERRANA COUROS LTDA.;18/04/24;04;MG;0;0;0;0;0;0;0;9791.68;9791.68;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;16;VOLUMES;;167.04;167.04;19/04/24;/  /;0;;;/  /;;0;0;0;63.65;0;293.75;0;0;0;;;;;;;;/  /;;0;131245919701978;;;0;0;31240418383745000142550010001022561566985602;;;;10:07;/  /;;MG;2;;0;;;;/  /;00:00;10:06:48;0101;0;;0;;;;;0;T;;;19/04/24;;;04;;;
01;1;2;000024015;2;00132;KTR GROUP IMPORTACAO E EXPORTACAO LTDA;19/04/24;04;SC;0;0;0;0;0;0;0;17236.8;17236.8;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;48;CAIXAS;WELLKNOWN;1620;1512;22/04/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00044;;;;;/  /;;0;342240106022895;;;0;0;42240407428876000344550020000240151016652444;;;;14:28;/  /;;MG;2;;0;;;;/  /;00:00;14:27:23;0101;0;;0;;;;;0;T;;;22/04/24;;;04;;;POR CONTA E ORDEM DE EDUARDO SAMPAIO REF A NF 24014.
01;4;2;000000003;1;C00120;EDUARDO SAMPAIO MARCELINO - ME;19/04/24;03;CE;54;0;0;0;0;0;0;17236.8;17290.8;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;48;CAIXAS;;1620;1512;22/04/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;323240032853656;;;0;0;23240452799373000178550010000000031228719057;;;;14:35;/  /;;MG;2;;0;;;;/  /;00:00;14:32:41;0101;0;;0;;;;;0;T;;;22/04/24;;;04;;;NOTA DE COBERTURA REF A NF 24015 DA KTR GROUP
01;1;2;000263483;;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;22/04/24;01;MS;0;0;0;0;0;0;0;35130.06;35130.06;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;98;CXS;;33075;3087;22/04/24;/  /;0;2;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;14:39;/  /;;MG;2;;0;;;;/  /;00:00;14:36:47;0101;0;;0;;;;;0;F;;;22/04/24;;;04;;;POR CONTA E ORDEM DE RONALDO ADRIANO REF A NF 263482.
01;1;2;000001229;;00241;ASTRAMAC - ASSOCIACAO DE PROTECAO DOS AMIGOS TRANSP DE CARGAS DE MARTINHO CAMPOS E REGIAO;22/04/24;23;MG;0;0;0;0;0;0;0;533.65;533.65;533.65;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;22/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;14:24;/  /;;MG;2;;0;;;;/  /;00:00;14:21:59;0101;0;;0;;;;;0;F;;;22/04/24;;;04;;;
01;1;2;000025687;001;F00214;AVANTI AVIACAO COMERCIO DE PECAS LTDA;22/04/24;11;MG;0;0;0;0;0;0;0;3452.8;3452.8;3452.8;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;08:12;/  /;;MG;2;;0;;;;/  /;00:00;08:10:34;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;
01;4;2;000000760;1;C00102;RONALDO ADRIANO RIBEIRO ME;22/04/24;33;MG;0;0;0;0;0;0;0;35130.06;35130.06;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;98;;OUTROS;3307.5;3087;22/04/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131245924749436;;;0;0;31240405623682000102550010000007601986129030;;;;14:36;/  /;;MG;2;;0;;;;/  /;00:00;14:35:23;0101;0;;0;;;;;0;T;;;22/04/24;;;04;;;NOTA DE COBERTURA REF A NF 263483 AVANTI
01;4;2;000003436;1;C00116;REBLESSED COMERCIO LTDA;22/04/24;13;RJ;0;0;0;0;0;-13953.6;0;13953.6;13953.6;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;34;CAIXAS;;1307.3;1224;22/04/24;/  /;0;2;;/  /;;0;0;0;0;-13953.6;0;-13953.6;0;0;;;;;;;;/  /;;0;333240105199976;;;0;0;33240446714582000179550010000034361559623893;;;;14:27;/  /;;MG;2;;0;;;;/  /;00:00;14:25:05;0101;0;;0;;;;;0;T;;;22/04/24;;;04;;;NOTA DE COBERTURA REF A NF 23915 DA KTR GROUP
01;1;2;000001805;001;F00159;AUTO POSTO CENTENARIO LTDA;23/04/24;02;MG;0;8.4;0;0;0;0;0;251.64;243.24;243.24;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;24/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;09:22;/  /;;MG;2;;0;;;;/  /;00:00;09:20:13;0101;0;;0;;;;;0;F;;;24/04/24;;;04;;;
01;1;2;000033431;1;C00114;STAR FLEX CALCADOS LTDA;24/04/24;11;MG;0;0;0;0;0;0;0;293.04;293.04;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;10:28;/  /;;MG;2;;0;;;;/  /;00:00;10:26:20;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;NF COMPLEMENTAR DE PRECOS REF A NF 33155 DE 28/03/2024
01;3;2;000001083;1;00036;NOVA SERRANA COUROS LTDA.;24/04/24;04;MG;0;0;0;0;0;0;0;626.74;626.74;626.74;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;15:20;/  /;;MG;2;;0;;;;/  /;00:00;15:19:51;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;
01;3;2;000001084;1;00036;NOVA SERRANA COUROS LTDA.;24/04/24;04;MG;0;0;0;0;0;0;0;37.18;37.18;37.18;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;15:20;/  /;;MG;2;;0;;;;/  /;00:00;15:20:27;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;
01;3;2;000001085;1;00036;NOVA SERRANA COUROS LTDA.;24/04/24;04;MG;0;0;0;0;0;0;0;192.59;192.59;192.59;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;15:21;/  /;;MG;2;;0;;;;/  /;00:00;15:20:55;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;
01;3;2;000001086;1;00036;NOVA SERRANA COUROS LTDA.;24/04/24;04;MG;0;0;0;0;0;0;0;98.44;98.44;98.44;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;15:21;/  /;;MG;2;;0;;;;/  /;00:00;15:21:24;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;
01;4;2;000017396;1;00400;REI COLAS COMPONENTES PARA CALCADOS LTDA ME;24/04/24;11;SP;0;0;0;0;0;0;0;39685.28;39685.28;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;VOLUMES;;0;0;24/04/24;/  /;0;;;/  /;;0;0;0;0;-39685.28;0;-39685.28;0;0;;;;;;;;/  /;;0;135240855927286;;;0;0;35240406955982000151550010000173961005425544;;;;14:37;/  /;;MG;2;;0;;;;/  /;00:00;14:37:03;0101;0;;0;;;;;0;T;;;24/04/24;;;04;;;NOTA DE COBERTURA REF A NF 263374 DA AVANTI
01;1;2;000231350;;00129;PRONTOMED PLANOS DE SAUDE LTDA;25/04/24;08;MG;0;0;0;0;0;0;0;1791.13;1791.13;1791.13;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;26/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;08:50;/  /;;MG;2;;0;;;;/  /;00:00;08:49:48;0101;0;;0;;;;;0;F;;;26/04/24;;;04;;;
01;1;2;000023566;001;00319;BRITTO'S PNEUS LTDA;26/04/24;23;MG;0;0;0;0;0;0;0;400;400;400;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;26/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;14:18;/  /;;MG;2;;0;;;;/  /;00:00;14:17:30;0101;0;;0;;;;;0;F;;;26/04/24;;;04;;;
01;1;2;000025466;1;F00022;ELASTONORDESTE I. DE F. ED. EC. DEP. LTDA;26/04/24;04;BA;0;0;0;0;0;0;0;20041.2;20041.2;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;37;VOLUMES;;808.2;749;26/04/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;F00022;;;;;/  /;;0;129240457975942;;;0;0;29240418293680000144550010000254661528224074;;;;14:15;/  /;;MG;2;;0;;;;/  /;00:00;14:14:55;0101;0;;0;;;;;0;T;;;26/04/24;;;04;;;
01;1;2;000018176;1;F00064;MAQUINAS IS ENS EE LTDA;26/04/24;04;SC;0;0;0;0;0;0;0;2000;2123.9;2123.9;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;29/04/24;/  /;123.9;1;;/  /;;0;0;0;13.81;0;63.72;0;0;0;;;;;;;;/  /;;0;342240114079454;;;0;0;42240482986175000184550010000181761133801380;;;;08:36;/  /;;MG;2;;0;;;;/  /;00:00;08:36:22;0101;0;;0;;;;;0;T;;;29/04/24;;;04;;;
01;1;2;000013184;;F00200;FERNANDO DE ALMEIDA CORGOZINHO;26/04/24;23;MG;0;0;0;0;0;0;0;450;450;450;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;26/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;14:17;/  /;;MG;2;;0;;;;/  /;00:00;14:15:59;0101;0;;0;;;;;0;F;;;26/04/24;;;04;;;
01;4;2;000102277;1;00036;NOVA SERRANA COUROS LTDA.;26/04/24;04;MG;0;0;0;0;0;0;0;97276.89;97276.89;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;12;VOLUMES;;3124.6;3134.2;29/04/24;/  /;0;;;/  /;;0;0;0;545.15;-4870;2516.06;-4870;0;0;;;00036;;;;;/  /;;0;131245933036315;;;0;0;31240418383745000142550010001022771609938376;;;;08:45;/  /;;MG;2;;0;;;;/  /;00:00;08:37:42;0101;0;;0;;;;;0;T;;;29/04/24;;;04;;;RENOVACAO DE NOTAS FISCAIS VENCIDAS OU A VENCER REFERENTE A NOTA FISCAL 15.592
01;4;2;000102280;1;00036;NOVA SERRANA COUROS LTDA.;29/04/24;04;MG;0;0;0;0;0;0;0;9287.5;9287.5;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;21;PECAS;;450;450;30/04/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;131245936074579;;;0;0;31240418383745000142550010001022801616075200;;;;07:48;/  /;;MG;2;;0;;;;/  /;00:00;07:46:47;0101;0;;0;;;;;0;T;;;30/04/24;;;04;;;RETORNO DA TINTURARIA REF A NF 21.061 DE 26/04/2024 DA TECITEX
01;1;2;000059197;1;00067;DISTRIBUIDORA DE MANGUEIRAS BRASIL LTDA - EPP;30/04/24;04;MG;0;20;0;0;0;0;0;229.25;209.25;209.25;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;10:56;/  /;;MG;2;;0;;;;/  /;00:00;10:55:32;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;
01;1;2;000263837;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;30/04/24;01;MS;0;0;0;0;0;0;0;34976.16;34976.16;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;96;CAIXAS;;3297.6;3081.6;07/05/24;/  /;0;5;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;;;;0;0;;;;;10:56;/  /;;MG;2;;0;;;;/  /;00:00;10:53:57;0101;0;;0;;;;;0;F;;;07/05/24;;;04;;;POR CONTA E ORDEM DE BOXFLEX REF A NF 263836
01;1;2;000263841;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;30/04/24;01;MS;0;0;0;0;0;0;0;57045.6;57045.6;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;139;CAIXAS;;5348.678;5004;30/04/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240017100158;;;0;0;50240403681757000186550000002638411770979118;;;;10:59;/  /;;MG;2;;0;;;;/  /;00:00;10:58:53;0101;0;;0;;;;;0;T;;;30/04/24;;;04;;;POR CONTA E ORDEM DE DZM REF A NF 263840
01;1;2;000093861;1;F00030;REVENDEDORA DE GAS E PRESTADORA DE SERVICOS IRMAOS ENES LTDA;30/04/24;08;MG;0;0;0;0;0;0;0;860;860;860;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;6;GLP;ULTRAGAZ;113;113;30/04/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;F00030;;;;;/  /;;0;131245938927976;;;0;0;31240441760380000140550010000938611789430431;;;;10:55;/  /;;MG;2;;0;;;;/  /;00:00;10:54:32;0101;0;;0;;;;;0;T;;;30/04/24;;;04;;;
01;1;2;000042154;;F00166;EMPRESA MINEIRA DE CARTOES LTDA;30/04/24;01;MG;0;0;0;0;0;0;0;3686;3686;3686;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/04/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;09:13;/  /;;MG;2;;0;;;;/  /;00:00;09:13:21;0101;0;;0;;;;;0;F;;;30/04/24;;;04;;;
01;4;2;000102284;1;00036;NOVA SERRANA COUROS LTDA.;30/04/24;04;MG;0;0;0;0;0;0;0;27974.36;27974.36;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;150;VOLUMES;;5100;5100;30/04/24;/  /;0;;;/  /;;0;0;0;181.84;0;839.23;0;0;0;;;00036;;;;;/  /;;0;131245937918135;;;0;0;31240418383745000142550010001022841624257923;;;;10:41;/  /;;MG;2;;0;;;;/  /;00:00;10:40:07;0101;0;;0;;;;;0;T;;;30/04/24;;;04;;;
01;1;2;000263922;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;02/05/24;01;MS;0;0;0;0;0;0;0;5594.4;5594.4;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;16;CAIXAS;;540;504;03/05/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240017338046;;;0;0;50240503681757000186550000002639221565953505;;;;07:59;/  /;;MG;2;;0;;;;/  /;00:00;07:58:42;0101;0;;0;;;;;0;T;;;03/05/24;;;04;;;POR CONTA E ORDEM DE RHEMA IMPORTACOES REF A NF 263921
01;1;2;000001823;1;F00159;AUTO POSTO CENTENARIO LTDA;02/05/24;02;MG;0;5.62;0;0;0;0;0;168.32;162.7;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;03/05/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131245940505118;;;0;0;31240535523371000132550010000018231472921765;;;;07:49;/  /;;MG;2;;0;;;;/  /;00:00;07:48:29;0101;0;;0;;;;;0;T;;;03/05/24;;;04;;;
01;3;2;000001088;1;00036;NOVA SERRANA COUROS LTDA.;02/05/24;04;MG;0;0;0;0;0;0;0;282.36;282.36;282.36;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;02/05/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;16:13;/  /;;MG;2;;0;;;;/  /;00:00;16:12:57;0101;0;;0;;;;;0;F;;;02/05/24;;;04;;;
01;3;2;000001089;1;00036;NOVA SERRANA COUROS LTDA.;02/05/24;04;MG;0;0;0;0;0;0;0;467.54;467.54;467.54;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;02/05/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;16:14;/  /;;MG;2;;0;;;;/  /;00:00;16:13:38;0101;0;;0;;;;;0;F;;;02/05/24;;;04;;;
01;3;2;000001090;1;00036;NOVA SERRANA COUROS LTDA.;02/05/24;04;MG;0;0;0;0;0;0;0;125.02;125.02;125.02;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;02/05/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;16:14;/  /;;MG;2;;0;;;;/  /;00:00;16:14:23;0101;0;;0;;;;;0;F;;;02/05/24;;;04;;;
01;4;2;000002553;1;C00030;MODA DZM IND E COM DE LINGERIE LTDA ME;02/05/24;25;RJ;0;0;0;0;0;0;0;57045.6;57045.6;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;139;CAIXA;;5348.678;5004;03/05/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;333240115703830;;;0;0;33240517650279000151550010000025531001100027;;;;07:53;/  /;;MG;2;;0;;;;/  /;00:00;07:52:49;0101;0;;0;;;;;0;T;;;03/05/24;;;04;;;NOTA DE COBERTURA REF A NF 263841 DA AVANTI
01;4;2;000000004;3;C00105;RHEMA IMPORTACOES E TEXTIL LTDA;02/05/24;13;SP;0;0;0;0;0;0;0;5594.4;5594.4;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;16;VOLUMES;;540;504;03/05/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;135240919558914;;;0;0;35240548182115000170550030000000041026900608;;;;07:56;/  /;;MG;2;;0;;;;/  /;00:00;07:55:35;0101;0;;0;;;;;0;T;;;03/05/24;;;04;;;NOTA DE COBERTURA REF A NF 263922 DA AVANTI
01;1;2;000263982;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;03/05/24;01;MS;0;0;0;0;0;0;0;58539.16;58539.16;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;142;CAIXAS;;5837.577;5139.522;06/05/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240017453520;;;0;0;50240503681757000186550000002639821130093780;;;;09:01;/  /;;MG;2;;0;;;;/  /;00:00;09:00:31;0101;0;;0;;;;;0;T;;;06/05/24;;;04;;;POR CONTA E ORDEM DE JOTACLASS REF A NF 263981
01;1;2;000009055;1;F00120;SANDRA MACIEL DE FREITAS LTDA - PADARIA FLORESTA;03/05/24;08;MG;0;0;1000.86;180.16;0;0;0;2029.86;2029.86;2029.86;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;06/05/24;/  /;0;;;/  /;;0;0;0;33.49;0;154.27;0;0;0;;;;;;;;/  /;;0;131245943263599;;;0;0;31240503009343000105550010000090551620137964;;;;08:57;/  /;;MG;2;;0;;;;/  /;00:00;08:56:46;0101;0;;0;;;;;0;T;;;06/05/24;;;04;;;
01;1;2;000017205;;F00179;TOTVS - RS;03/05/24;01;RS;0;0;0;0;0;0;0;1083.6;1083.6;1083.6;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;03/05/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;08:40;/  /;;MG;2;;0;;;;/  /;00:00;08:39:15;0101;0;;0;;;;;0;F;;;03/05/24;;;04;;;
01;1;2;000066275;00U;F00234;LINK NET BANDA LARGA EIRELI ME;03/05/24;02;MG;0;0;0;0;0;0;0;99.9;99.9;99.9;0;0;0;0;0;NFSC;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;06/05/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;09:03;/  /;;MG;2;;0;;;;/  /;00:00;09:02:12;0101;0;;0;;;;;0;F;;;06/05/24;;;04;;;
